timestamp,open,high,low,close,volume,RSI,symbol,fundingRate,markPrice
2024-11-24 18:00:00,247.54000000,250.44000000,247.05000000,249.74,112032.23800000,44.52202027548598,,,
2024-11-24 19:00:00,249.74000000,249.88000000,247.60000000,248.58,73047.83900000,42.37302887796291,,,
2024-11-24 20:00:00,248.57000000,254.00000000,248.14000000,250.75,126121.65000000,47.48008099230056,,,
2024-11-24 21:00:00,250.75000000,251.48000000,249.50000000,251.0,82590.68300000,48.051275916390345,,,
2024-11-24 22:00:00,250.99000000,253.47000000,250.71000000,253.47,116404.13200000,53.43920984689178,,,
2024-11-24 23:00:00,253.46000000,254.76000000,252.32000000,252.73,147677.42300000,51.708868209976714,,,
2024-11-25 00:00:00,252.74000000,253.18000000,250.50000000,251.06,103367.96200000,47.9365522583762,SOLUSDT,0.00014445,252.92737130
2024-11-25 01:00:00,251.06000000,251.40000000,245.70000000,248.55,133506.67600000,42.873901516666784,,,
2024-11-25 02:00:00,248.55000000,251.57000000,248.39000000,249.97,94534.58800000,46.32742871268884,,,
2024-11-25 03:00:00,249.98000000,252.86000000,249.73000000,252.46,90616.91200000,51.826987036167246,,,
2024-11-25 04:00:00,252.45000000,253.82000000,251.89000000,252.38,122177.93300000,51.643894887036886,,,
2024-11-25 05:00:00,252.38000000,254.05000000,252.35000000,253.19,93829.62900000,53.43751166249293,,,
2024-11-25 06:00:00,253.19000000,253.96000000,251.66000000,251.91,115642.91100000,50.26465340827914,,,
2024-11-25 07:00:00,251.91000000,254.06000000,251.65000000,253.28,97131.44600000,53.45043055872299,,,
2024-11-25 08:00:00,253.28000000,255.20000000,253.04000000,254.75,112309.40800000,56.65844410157796,SOLUSDT,0.00019888,253.45837047
2024-11-25 09:00:00,254.76000000,256.70000000,254.56000000,254.83,155039.72300000,56.83279803900958,,,
2024-11-25 10:00:00,254.83000000,255.67000000,253.09000000,253.9,132508.45800000,54.107808431240024,,,
2024-11-25 11:00:00,253.90000000,253.95000000,251.26000000,252.17,112417.77600000,49.366024061686915,,,
2024-11-25 12:00:00,252.17000000,252.55000000,250.20000000,251.11,112703.56400000,46.66741456944504,,,
2024-11-25 13:00:00,251.10000000,251.74000000,246.58000000,248.05,255061.37200000,39.88850424368342,,,
2024-11-25 14:00:00,248.05000000,248.98000000,242.01000000,242.06,363906.36300000,30.537311209134018,,,
2024-11-25 15:00:00,242.06000000,247.37000000,235.04000000,244.97,769568.44800000,38.12618009849298,,,
2024-11-25 16:00:00,244.97000000,246.13000000,241.41000000,243.01,266329.10700000,35.32670650364665,SOLUSDT,0.00010485,245.07000000
2024-11-25 17:00:00,243.02000000,243.06000000,237.26000000,239.92,324819.14200000,31.410905381547224,,,
2024-11-25 18:00:00,239.93000000,242.10000000,238.76000000,239.94,143514.79800000,31.46385871751147,,,
2024-11-25 19:00:00,239.94000000,241.00000000,237.59000000,239.65,168097.75000000,31.089059628729032,,,
2024-11-25 20:00:00,239.65000000,241.15000000,238.43000000,239.91,150017.04200000,31.87261250956702,,,
2024-11-25 21:00:00,239.91000000,240.81000000,235.37000000,238.67,219873.43400000,30.113956216357224,,,
2024-11-25 22:00:00,238.67000000,238.67000000,231.21000000,236.75,404071.73300000,27.576670554023153,,,
2024-11-25 23:00:00,236.74000000,237.87000000,233.71000000,234.18,158590.14200000,24.59006538590495,,,
2024-11-26 00:00:00,234.18000000,238.78000000,233.57000000,235.42,202975.54000000,28.607613849011173,SOLUSDT,0.0001,234.29000000
2024-11-26 01:00:00,235.42000000,237.94000000,235.33000000,237.5,120162.87900000,34.875265607427465,,,
2024-11-26 02:00:00,237.49000000,239.62000000,237.09000000,238.74,141470.75200000,38.35005651968277,,,
2024-11-26 03:00:00,238.75000000,238.88000000,235.99000000,237.45,117106.84000000,36.18690537725984,,,
2024-11-26 04:00:00,237.44000000,237.89000000,235.91000000,237.2,83628.37200000,35.76586420902753,,,
2024-11-26 05:00:00,237.19000000,238.75000000,236.51000000,238.72,75360.68800000,40.313031200694184,,,
2024-11-26 06:00:00,238.72000000,239.66000000,237.72000000,238.31,110018.46400000,39.50075199782371,,,
2024-11-26 07:00:00,238.32000000,238.35000000,234.97000000,235.73,160022.12500000,34.75507051801718,,,
2024-11-26 08:00:00,235.72000000,235.89000000,230.83000000,232.65,458952.63800000,30.105111212796842,SOLUSDT,0.0001,235.82000000
2024-11-26 09:00:00,232.65000000,236.60000000,232.29000000,233.98,251490.14000000,34.19911571546257,,,
2024-11-26 10:00:00,233.98000000,234.83000000,226.94000000,227.0,305430.34700000,25.693369429480143,,,
2024-11-26 11:00:00,227.01000000,228.50000000,221.80000000,227.73,580432.03600000,27.718154367937984,,,
2024-11-26 12:00:00,227.73000000,229.77000000,225.82000000,227.69,319097.87200000,27.673656449806387,,,
2024-11-26 13:00:00,227.68000000,229.67000000,226.11000000,227.9,202063.76600000,28.32422307465073,,,
2024-11-26 14:00:00,227.91000000,232.64000000,225.81000000,230.79,402155.65400000,36.75529290741271,,,
2024-11-26 15:00:00,230.79000000,231.68000000,227.08000000,227.36,272329.48100000,31.951517184623853,,,
2024-11-26 16:00:00,227.36000000,232.49000000,226.61000000,231.76,226302.88800000,42.358835152634704,SOLUSDT,0.0001,227.38613496
2024-11-26 17:00:00,231.76000000,231.84000000,229.74000000,230.19,104473.65000000,40.00760782697484,,,
2024-11-26 18:00:00,230.19000000,230.30000000,223.40000000,225.9,254943.73900000,34.390292490150344,,,
2024-11-26 19:00:00,225.91000000,229.06000000,225.36000000,229.03,157306.05000000,40.909240544455294,,,
2024-11-26 20:00:00,229.03000000,231.84000000,227.40000000,230.7,186229.83300000,44.1005837254334,,,
2024-11-26 21:00:00,230.71000000,231.57000000,228.99000000,230.22,117711.97300000,43.37546761180638,,,
2024-11-26 22:00:00,230.25000000,232.20000000,229.74000000,229.92,101284.81200000,42.9006878756651,,,
2024-11-26 23:00:00,229.92000000,231.26000000,229.48000000,230.69,61670.91700000,44.5775144859321,,,
2024-11-27 00:00:00,230.69000000,232.75000000,229.31000000,229.62,104797.97800000,42.700912495292556,SOLUSDT,0.0001,230.71562608
2024-11-27 01:00:00,229.62000000,232.30000000,228.14000000,232.11,114566.94700000,48.1691219537621,,,
2024-11-27 02:00:00,232.12000000,233.81000000,230.00000000,233.71,99255.22800000,51.37995768531229,,,
2024-11-27 03:00:00,233.72000000,233.76000000,231.25000000,231.51,128577.61200000,47.06282956455647,,,
2024-11-27 04:00:00,231.51000000,233.78000000,229.64000000,229.99,241238.86700000,44.29366717891639,,,
2024-11-27 05:00:00,230.00000000,230.03000000,227.51000000,228.78,151440.51400000,42.16667351527592,,,
2024-11-27 06:00:00,228.78000000,231.94000000,228.76000000,230.65,126139.72000000,46.44674799119464,,,
2024-11-27 07:00:00,230.64000000,234.99000000,230.43000000,234.34,170042.25900000,53.72444878633257,,,
2024-11-27 08:00:00,234.35000000,234.45000000,233.03000000,233.46,124809.55500000,51.9125993190414,SOLUSDT,0.0001,234.33000000
2024-11-27 09:00:00,233.46000000,233.87000000,232.04000000,233.62,104415.64500000,52.22805984117855,,,
2024-11-27 10:00:00,233.62000000,237.08000000,232.77000000,235.92,195406.45000000,56.63231518687123,,,
2024-11-27 11:00:00,235.92000000,236.33000000,234.09000000,235.0,220295.22200000,54.469125096508705,,,
2024-11-27 12:00:00,234.99000000,235.27000000,232.61000000,234.63,189075.46700000,53.58267691182592,,,
2024-11-27 13:00:00,234.63000000,237.80000000,234.00000000,237.8,183520.74800000,59.64261509327527,,,
2024-11-27 14:00:00,237.79000000,240.00000000,236.51000000,239.39,269489.96900000,62.301129321686915,,,
2024-11-27 15:00:00,239.39000000,240.91000000,237.58000000,240.59,220904.24200000,64.21698046604848,,,
2024-11-27 16:00:00,240.59000000,241.14000000,238.27000000,238.75,258875.06800000,59.24524320981868,,,
2024-11-27 17:00:00,238.74000000,240.11000000,237.71000000,239.82,119965.33100000,61.12986817546673,,,
2024-11-27 18:00:00,239.82000000,240.56000000,238.99000000,239.51,128825.02500000,60.26042456372062,,,
2024-11-27 19:00:00,239.52000000,240.43000000,238.63000000,239.07,95203.55400000,58.97822586458955,,,
2024-11-27 20:00:00,239.06000000,243.00000000,238.78000000,241.66,213347.44800000,63.8537188703972,,,
2024-11-27 21:00:00,241.67000000,242.44000000,239.36000000,240.06,110006.55800000,59.17479715918259,,,
2024-11-27 22:00:00,240.06000000,242.11000000,239.78000000,240.67,103398.89500000,60.36716234376356,,,
2024-11-27 23:00:00,240.67000000,243.33000000,240.25000000,241.96,133685.99500000,62.838962336749894,,,
2024-11-28 00:00:00,241.96000000,245.28000000,240.54000000,245.1,210832.50500000,68.06062894162703,SOLUSDT,0.0001,242.03955937
2024-11-28 01:00:00,245.11000000,245.11000000,242.10000000,243.61,118201.36800000,63.50086605849731,,,
2024-11-28 02:00:00,243.61000000,244.99000000,241.86000000,242.14,103311.73400000,59.28119134278857,,,
2024-11-28 03:00:00,242.13000000,242.85000000,238.10000000,240.01,176478.57200000,53.71170415796399,,,
2024-11-28 04:00:00,240.01000000,241.15000000,239.22000000,240.15,97463.45500000,54.017494687814484,,,
2024-11-28 05:00:00,240.14000000,240.83000000,237.72000000,238.32,117591.02800000,49.4215292266389,,,
2024-11-28 06:00:00,238.33000000,238.87000000,236.61000000,238.46,169505.75500000,49.773604849928034,,,
2024-11-28 07:00:00,238.45000000,239.55000000,237.36000000,238.02,92991.67500000,48.627919716743726,,,
2024-11-28 08:00:00,238.03000000,239.14000000,236.56000000,238.65,124353.35300000,50.38875551757364,SOLUSDT,0.0001,238.01727444
2024-11-28 09:00:00,238.64000000,238.82000000,235.63000000,235.75,134335.36100000,43.070410936166766,,,
2024-11-28 10:00:00,235.76000000,236.76000000,234.37000000,235.61,126380.68600000,42.747631395803474,,,
2024-11-28 11:00:00,235.61000000,237.55000000,234.51000000,236.9,100388.24800000,46.710545133602196,,,
2024-11-28 12:00:00,236.89000000,237.24000000,234.84000000,235.88,108015.01200000,44.11062777437167,,,
2024-11-28 13:00:00,235.88000000,236.89000000,234.01000000,236.47,126775.14100000,45.983497593917406,,,
2024-11-28 14:00:00,236.46000000,237.73000000,234.73000000,235.26,123963.61400000,42.81473527569117,,,
2024-11-28 15:00:00,235.25000000,236.05000000,232.80000000,233.06,189359.59000000,37.72454860598149,,,
2024-11-28 16:00:00,233.06000000,235.75000000,233.06000000,234.76,86908.23000000,43.33110405443786,SOLUSDT,0.0001,233.03019139
2024-11-28 17:00:00,234.75000000,236.40000000,234.75000000,235.2,75040.60900000,44.718335070469195,,,
2024-11-28 18:00:00,235.21000000,237.04000000,235.21000000,236.67,89452.36400000,49.19315541377123,,,
2024-11-28 19:00:00,236.66000000,236.66000000,234.57000000,235.47,117958.98300000,45.92507342480941,,,
2024-11-28 20:00:00,235.47000000,236.16000000,234.90000000,235.76,38397.76100000,46.844127258903406,,,
2024-11-28 21:00:00,235.76000000,236.66000000,235.51000000,235.81,48598.54100000,47.01134586216587,,,
2024-11-28 22:00:00,235.81000000,238.00000000,235.61000000,237.96,55458.54600000,53.748984981429146,,,
2024-11-28 23:00:00,237.95000000,238.35000000,236.88000000,237.59,62270.92900000,52.51153537770314,,,
2024-11-29 00:00:00,237.58000000,238.80000000,236.71000000,236.88,68865.53300000,50.126651403675105,SOLUSDT,0.0001,237.60430550
2024-11-29 01:00:00,236.88000000,238.30000000,236.55000000,238.0,53679.90000000,53.69894986840444,,,
2024-11-29 02:00:00,238.00000000,241.55000000,237.97000000,241.5,135656.17700000,62.69214795102513,,,
2024-11-29 03:00:00,241.50000000,243.11000000,241.14000000,241.98,175738.86200000,63.732543052290545,,,
2024-11-29 04:00:00,241.97000000,242.18000000,240.20000000,240.51,96633.93800000,58.3645949382369,,,
2024-11-29 05:00:00,240.51000000,242.20000000,240.11000000,240.57,94543.97700000,58.51817101080434,,,
2024-11-29 06:00:00,240.57000000,241.28000000,239.84000000,240.72,87496.37900000,58.926069148588034,,,
2024-11-29 07:00:00,240.72000000,241.54000000,237.54000000,237.65,168750.66300000,48.429733602358105,,,
2024-11-29 08:00:00,237.66000000,239.17000000,237.66000000,238.98,82724.77100000,52.38665040255464,SOLUSDT,0.0001,237.66607857
2024-11-29 09:00:00,238.98000000,240.86000000,238.74000000,240.42,89523.09500000,56.296576403089645,,,
2024-11-29 10:00:00,240.42000000,241.80000000,240.26000000,241.77,93518.26900000,59.64252844567344,,,
2024-11-29 11:00:00,241.77000000,245.49000000,241.47000000,245.22,171843.32900000,66.66613178111987,,,
2024-11-29 12:00:00,245.22000000,246.77000000,242.09000000,243.06,262884.17900000,59.66490248079972,,,
2024-11-29 13:00:00,243.06000000,243.83000000,242.43000000,243.48,108477.62200000,60.53283351104156,,,
2024-11-29 14:00:00,243.49000000,245.03000000,242.58000000,245.02,135028.94900000,63.623677008470096,,,
2024-11-29 15:00:00,245.02000000,246.59000000,242.56000000,243.5,215862.32300000,58.734436257402145,,,
2024-11-29 16:00:00,243.51000000,244.55000000,241.92000000,241.94,180271.54700000,54.13634795950893,SOLUSDT,0.0001,243.57000000
2024-11-29 17:00:00,241.94000000,242.27000000,240.20000000,240.23,183231.10700000,49.55659399364506,,,
2024-11-29 18:00:00,240.22000000,242.44000000,239.97000000,241.94,126678.87600000,53.768475019691095,,,
2024-11-29 19:00:00,241.93000000,241.94000000,240.08000000,241.14,65125.64800000,51.597864134302846,,,
2024-11-29 20:00:00,241.14000000,242.79000000,240.95000000,242.48,54065.27200000,54.88328649344785,,,
2024-11-29 21:00:00,242.47000000,244.38000000,242.24000000,244.31,83773.70000000,58.97843693843227,,,
2024-11-29 22:00:00,244.31000000,245.30000000,243.76000000,243.82,91302.49100000,57.474136663294054,,,
2024-11-29 23:00:00,243.81000000,244.82000000,243.15000000,243.33,65129.47200000,55.93764524120075,,,
2024-11-30 00:00:00,243.33000000,243.35000000,240.19000000,240.56,124880.29400000,48.10798025198418,SOLUSDT,0.0001,243.42000000
2024-11-30 01:00:00,240.56000000,241.33000000,239.01000000,240.25,115843.01100000,47.309879988208145,,,
2024-11-30 02:00:00,240.25000000,242.13000000,240.00000000,241.95,95106.78600000,52.01151863718548,,,
2024-11-30 03:00:00,241.95000000,243.25000000,241.13000000,242.88,60204.34500000,54.408279749999295,,,
2024-11-30 04:00:00,242.89000000,243.24000000,241.96000000,242.24,52938.87100000,52.46627760701946,,,
2024-11-30 05:00:00,242.23000000,243.92000000,241.57000000,243.72,78429.64700000,56.34661148455094,,,
2024-11-30 06:00:00,243.72000000,244.82000000,242.03000000,242.74,138823.42600000,53.24697169730381,,,
2024-11-30 07:00:00,242.75000000,245.13000000,242.09000000,244.23,132954.02600000,57.11013427633417,,,
2024-11-30 08:00:00,244.22000000,245.40000000,243.39000000,244.18,152949.79500000,56.94010647714825,SOLUSDT,0.0001,244.35803166
2024-11-30 09:00:00,244.17000000,244.96000000,243.12000000,243.75,91319.04200000,55.4122051087471,,,
2024-11-30 10:00:00,243.74000000,243.88000000,240.18000000,240.38,129363.45800000,45.179996868847994,,,
2024-11-30 11:00:00,240.37000000,242.17000000,240.06000000,241.46,99384.26000000,48.4643527513383,,,
2024-11-30 12:00:00,241.47000000,243.08000000,241.18000000,242.43,83270.04400000,51.28719712061723,,,
2024-11-30 13:00:00,242.43000000,242.68000000,240.43000000,240.51,110511.91400000,45.9250025663616,,,
2024-11-30 14:00:00,240.50000000,241.61000000,238.92000000,239.13,130505.32400000,42.486662998844864,,,
2024-11-30 15:00:00,239.13000000,240.19000000,238.65000000,239.87,106043.22300000,44.870207424556845,,,
2024-11-30 16:00:00,239.87000000,240.55000000,239.05000000,240.1,66657.47700000,45.62449814035831,SOLUSDT,0.0001,240.00000000
2024-11-30 17:00:00,240.10000000,240.12000000,238.82000000,239.83,56380.89500000,44.84874540797886,,,
2024-11-30 18:00:00,239.83000000,240.20000000,238.84000000,239.72,58187.24700000,44.51665119731377,,,
2024-11-30 19:00:00,239.73000000,240.36000000,238.99000000,239.92,67480.83600000,45.30959811386535,,,
2024-11-30 20:00:00,239.91000000,241.00000000,239.58000000,240.93,69803.33700000,49.25381601629572,,,
2024-11-30 21:00:00,240.93000000,241.17000000,240.26000000,240.57,58650.97200000,47.92704418905943,,,
2024-11-30 22:00:00,240.57000000,240.59000000,237.91000000,238.41,126651.06400000,40.82172428268996,,,
2024-11-30 23:00:00,238.40000000,239.27000000,237.50000000,237.6,72917.52200000,38.51573576563721,,,
2024-12-01 00:00:00,237.60000000,239.89000000,237.01000000,237.57,119842.89300000,38.42914980277067,SOLUSDT,0.00011575,237.73000000
2024-12-01 01:00:00,237.57000000,239.68000000,236.51000000,236.89,131042.65600000,36.430019783424385,,,
2024-12-01 02:00:00,236.90000000,237.40000000,234.10000000,234.56,161852.99500000,30.563108974536533,,,
2024-12-01 03:00:00,234.57000000,236.45000000,234.50000000,235.67,74737.37200000,35.862363416308625,,,
2024-12-01 04:00:00,235.66000000,236.89000000,235.04000000,236.72,53153.35400000,40.48907284294189,,,
2024-12-01 05:00:00,236.71000000,236.76000000,235.21000000,235.31,71535.35000000,36.664208125192886,,,
2024-12-01 06:00:00,235.31000000,236.46000000,235.02000000,235.61,54783.37300000,38.00608943825392,,,
2024-12-01 07:00:00,235.60000000,236.44000000,235.30000000,235.46,76163.30200000,37.57739655308022,,,
2024-12-01 08:00:00,235.46000000,238.74000000,235.35000000,238.5,188155.27900000,49.90900567559062,SOLUSDT,0.0001,235.61560020
2024-12-01 09:00:00,238.50000000,238.67000000,236.82000000,237.56,101533.54000000,46.82846632740228,,,
2024-12-01 10:00:00,237.55000000,237.63000000,235.52000000,236.16,59127.38300000,42.61009142603059,,,
2024-12-01 11:00:00,236.16000000,237.28000000,236.06000000,237.09,57767.88200000,46.08455700867222,,,
2024-12-01 12:00:00,237.09000000,237.36000000,236.52000000,236.96,71179.10100000,45.66834667618496,,,
2024-12-01 13:00:00,236.96000000,238.45000000,236.15000000,237.85,138957.04800000,49.06026553654358,,,
2024-12-01 14:00:00,237.84000000,238.73000000,236.81000000,238.1,111038.62400000,50.0044536696726,,,
2024-12-01 15:00:00,238.10000000,239.32000000,237.17000000,238.5,106081.33700000,51.55178841322582,,,
2024-12-01 16:00:00,238.51000000,239.41000000,238.00000000,238.08,97340.87600000,49.80865062609571,SOLUSDT,0.00021606,238.69626260
2024-12-01 17:00:00,238.08000000,238.09000000,236.17000000,237.02,105584.68700000,45.61637339498535,,,
2024-12-01 18:00:00,237.01000000,237.62000000,235.94000000,236.18,59689.14700000,42.55935297948994,,,
2024-12-01 19:00:00,236.18000000,236.99000000,235.05000000,236.29,130154.53700000,43.097139319605645,,,
2024-12-01 20:00:00,236.28000000,236.62000000,234.20000000,235.7,122446.36300000,40.88603395407297,,,
2024-12-01 21:00:00,235.71000000,237.63000000,235.14000000,237.24,112706.52700000,48.33672148204205,,,
2024-12-01 22:00:00,237.25000000,238.77000000,236.42000000,238.28,103612.45000000,52.67478722397581,,,
2024-12-01 23:00:00,238.27000000,239.08000000,236.50000000,236.8,127386.87800000,46.66917422993558,,,
2024-12-02 00:00:00,236.79000000,237.06000000,234.50000000,235.0,170500.54500000,40.60551181557408,,,
2024-12-02 01:00:00,235.00000000,237.92000000,234.56000000,237.75,249927.92000000,51.06616936220622,,,
2024-12-02 02:00:00,237.74000000,238.20000000,233.37000000,234.04,226969.35900000,40.66161729093137,,,
2024-12-02 03:00:00,234.04000000,234.64000000,228.00000000,228.47,407960.42600000,30.585876150426955,,,
2024-12-02 04:00:00,228.46000000,230.21000000,226.30000000,229.37,449127.35000000,33.45519307412965,,,
2024-12-02 05:00:00,229.38000000,230.30000000,227.94000000,228.5,207692.28800000,32.07494234724011,,,
2024-12-02 06:00:00,228.50000000,228.70000000,225.93000000,228.36,187922.25700000,31.847244058633592,,,
2024-12-02 07:00:00,228.37000000,229.18000000,226.85000000,228.62,185806.25300000,32.80132362895141,,,
2024-12-02 08:00:00,228.62000000,228.80000000,223.09000000,225.73,398571.48500000,28.093536983579227,,,
2024-12-02 09:00:00,225.73000000,227.89000000,225.25000000,227.82,170066.86700000,35.323035292454804,,,
2024-12-02 10:00:00,227.82000000,227.86000000,222.84000000,223.59,231807.55500000,28.973763610555693,,,
2024-12-02 11:00:00,223.58000000,225.33000000,222.97000000,224.77,180874.09000000,32.61266669655414,,,
2024-12-02 12:00:00,224.78000000,225.46000000,221.61000000,222.11,237522.57800000,29.005129569124975,,,
2024-12-02 13:00:00,222.11000000,225.82000000,221.70000000,225.82,260608.17900000,39.120315036030505,,,
2024-12-02 14:00:00,225.81000000,227.77000000,224.50000000,225.7,240355.15300000,38.927122120494,,,
2024-12-02 15:00:00,225.70000000,229.60000000,224.47000000,229.21,370196.36100000,47.14869846198445,,,
2024-12-02 16:00:00,229.21000000,229.94000000,224.28000000,226.24,350229.40800000,41.996909576000206,SOLUSDT,0.00026772,229.36000000
2024-12-02 17:00:00,226.24000000,227.14000000,220.00000000,220.5,341171.73000000,34.21560084655455,,,
2024-12-02 18:00:00,220.50000000,224.31000000,220.40000000,223.51,185890.30600000,40.44690483074398,,,
